Event occurred at,Analyst,Quality score (sourcing),Quality score (writing),Action,Request,Request created at,Job,Wait time (min),Waiting for,Analysts available,Analysts occupied,Total jobs available,Review jobs available,Vetting jobs available,Planning jobs available,Editing jobs available,Sourcing jobs available,Writing jobs available
06/21/2017 22:38:22,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Accepted Job,594b20ec3f82d10028f03c64,06/21/2017 21:44:12,sourcing,1,sourcing,1,21,9,1,1,4,0,1,2
06/21/2017 22:38:15,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Assigned Job,594b20ec3f82d10028f03c64,06/21/2017 21:44:12,sourcing,1,sourcing,1,21,9,0,1,4,0,2,2
06/21/2017 22:37:11,482e9b14d8d59b748320f89074362746,4.55,4.55,Accepted Job,594af3c6f3b9f600287eabe0,06/21/2017 18:31:34,writing,1,"sourcing, writing",0,21,8,0,1,4,0,2,1
06/21/2017 22:37:08,482e9b14d8d59b748320f89074362746,4.55,4.55,Assigned Job,594af3c6f3b9f600287eabe0,06/21/2017 18:31:34,writing,1,"sourcing, writing",1,21,9,0,1,4,0,2,2
06/21/2017 22:36:43,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Accepted Job,594a8fd422b3c50028e71976,06/21/2017 11:25:08,writing,1,"sourcing, writing",1,22,9,0,1,4,0,2,2
06/21/2017 22:36:36,732e4a29b2e318bce3c1e923276ddf51,5,5,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,"review, planning",1,21,10,0,1,4,0,2,3
06/21/2017 22:36:33,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,"review, planning",3,21,11,0,1,5,0,2,3
06/21/2017 22:36:33,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Assigned Job,594a8fd422b3c50028e71976,06/21/2017 11:25:08,writing,1,"sourcing, writing",3,21,11,0,1,5,0,2,3
06/21/2017 22:36:33,a09c8906073b4c0b75e3100b857b982a,5,5,Declined Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,2,"review, planning, editing, sourcing, writing",3,21,11,0,1,5,0,2,3
06/21/2017 22:35:58,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"review, planning, editing, sourcing, writing",1,23,8,0,1,4,0,1,2
06/21/2017 22:35:58,a09c8906073b4c0b75e3100b857b982a,5,5,Declined Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"review, planning, editing, sourcing, writing",1,23,8,0,1,4,0,1,2
06/21/2017 22:35:25,482e9b14d8d59b748320f89074362746,4.55,4.55,Accepted Job,594a8fd422b3c50028e71976,06/21/2017 11:25:08,writing,1,"sourcing, writing",1,22,8,0,1,4,0,1,2
06/21/2017 22:35:23,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"review, planning, editing, sourcing, writing",2,22,9,0,1,4,0,1,3
06/21/2017 22:35:23,482e9b14d8d59b748320f89074362746,4.55,4.55,Assigned Job,594a8fd422b3c50028e71976,06/21/2017 11:25:08,writing,1,"sourcing, writing",2,22,9,0,1,4,0,1,3
06/21/2017 22:34:48,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,"review, planning",1,23,8,0,1,4,0,1,2
06/21/2017 22:33:07,f7f7591403c6c431053920223069550a,5,5,Accepted Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,planning,1,planning,1,22,7,0,1,4,0,0,2
06/21/2017 22:33:03,f7f7591403c6c431053920223069550a,5,5,Assigned Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,planning,1,planning,2,22,8,0,1,5,0,0,2
06/21/2017 22:27:48,a09c8906073b4c0b75e3100b857b982a,5,5,Declined Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,planning,2,"review, planning, editing, sourcing, writing",2,23,7,0,1,4,0,0,2
06/21/2017 22:27:12,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,planning,2,"review, planning, editing, sourcing, writing",2,23,7,0,1,4,0,0,2
06/21/2017 22:27:12,a09c8906073b4c0b75e3100b857b982a,5,5,Declined Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,planning,2,"review, planning, editing, sourcing, writing",2,23,7,0,1,4,0,0,2
06/21/2017 22:26:37,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,planning,1,"review, planning, editing, sourcing, writing",2,23,7,0,1,4,0,0,2
06/21/2017 22:17:14,732e4a29b2e318bce3c1e923276ddf51,5,5,Accepted Job,594b20ec3f82d10028f03c64,06/21/2017 21:44:12,planning,1,"review, planning",1,23,6,0,1,3,0,0,2
06/21/2017 22:17:11,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594b20ec3f82d10028f03c64,06/21/2017 21:44:12,planning,1,"review, planning",2,23,7,0,1,4,0,0,2
06/21/2017 22:14:00,f7f7591403c6c431053920223069550a,5,5,Accepted Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"planning, sourcing",0,22,6,0,1,4,0,0,1
06/21/2017 22:13:58,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,"review, planning, editing, sourcing, writing",1,22,7,0,1,5,0,0,1
06/21/2017 22:13:56,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,"review, planning, editing, sourcing, writing",2,22,8,0,1,6,0,0,1
06/21/2017 22:13:56,f7f7591403c6c431053920223069550a,5,5,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"planning, sourcing",2,22,8,0,1,6,0,0,1
06/21/2017 22:10:33,2d0f64a208f69a70ec415cfccb59cc24,3.92,3.92,Accepted Job,594a8f5664251c002831f4c5,06/21/2017 11:23:02,writing,4,writing,0,21,7,0,1,6,0,0,0
06/21/2017 22:10:32,f3b93c5ae97215ae15fa63b5f0fc30e1,4.83,4.83,Accepted Job,594af29d3f82d10028f03bb2,06/21/2017 18:26:37,sourcing,1,sourcing,1,21,8,0,1,6,0,0,1
06/21/2017 22:10:32,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594af3c6f3b9f600287eabe0,06/21/2017 18:31:34,source review,1,"review, planning, editing, sourcing, writing",2,21,9,0,1,6,0,1,1
06/21/2017 22:10:29,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594af3c6f3b9f600287eabe0,06/21/2017 18:31:34,source review,1,"review, planning, editing, sourcing, writing",3,21,10,1,1,6,0,1,1
06/21/2017 22:10:29,2d0f64a208f69a70ec415cfccb59cc24,3.92,3.92,Assigned Job,594a8f5664251c002831f4c5,06/21/2017 11:23:02,writing,4,writing,3,21,10,1,1,6,0,1,1
06/21/2017 22:10:29,f3b93c5ae97215ae15fa63b5f0fc30e1,4.83,4.83,Assigned Job,594af29d3f82d10028f03bb2,06/21/2017 18:26:37,sourcing,1,sourcing,3,21,10,1,1,6,0,1,1
06/21/2017 22:07:01,732e4a29b2e318bce3c1e923276ddf51,5,5,Accepted Job,594a8fd422b3c50028e71976,06/21/2017 11:25:08,source review,1,"review, planning",0,22,8,1,1,5,0,1,0
06/21/2017 22:06:59,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594a8fd422b3c50028e71976,06/21/2017 11:25:08,source review,1,"review, planning",1,22,9,2,1,5,0,1,0
06/21/2017 22:05:59,f7f7591403c6c431053920223069550a,5,5,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,planning,0,21,9,2,1,5,0,1,0
06/21/2017 22:05:52,f7f7591403c6c431053920223069550a,5,5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,planning,1,21,10,2,1,6,0,1,0
06/21/2017 22:05:21,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594a8f5664251c002831f4c5,06/21/2017 11:23:02,source review,1,"review, planning, editing, sourcing, writing",0,20,10,2,1,6,0,1,0
06/21/2017 22:05:17,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594a8f5664251c002831f4c5,06/21/2017 11:23:02,source review,1,"review, planning, editing, sourcing, writing",1,20,11,3,1,6,0,1,0
06/21/2017 22:04:15,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,594a4325499a400071d4cca4,06/21/2017 5:57:57,review,1,review,0,20,11,3,1,6,0,1,0
06/21/2017 22:04:10,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594a4325499a400071d4cca4,06/21/2017 5:57:57,review,1,review,1,20,12,4,1,6,0,1,0
06/21/2017 22:03:13,9fa24ddce8fd9d1526d9d7451304fc74,4.89,4.89,Accepted Job,5949462dd9ae5200633f9640,06/20/2017 11:58:37,editing,5,editing,0,19,12,4,1,6,0,1,0
06/21/2017 22:03:04,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594ae6944f06e20035d92325,06/21/2017 17:35:16,review,1,"review, planning, editing, sourcing, writing",1,18,13,4,1,6,1,1,0
06/21/2017 22:03:02,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594ae6944f06e20035d92325,06/21/2017 17:35:16,review,1,"review, planning, editing, sourcing, writing",2,18,14,5,1,6,1,1,0
06/21/2017 22:03:02,9fa24ddce8fd9d1526d9d7451304fc74,4.89,4.89,Assigned Job,5949462dd9ae5200633f9640,06/20/2017 11:58:37,editing,5,editing,2,18,14,5,1,6,1,1,0
06/21/2017 22:00:10,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,59494c13d9ae5200633f9695,06/20/2017 12:23:47,review,1,"review, planning, editing, sourcing, writing",1,21,11,4,1,6,0,0,0
06/21/2017 22:00:07,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,59494c13d9ae5200633f9695,06/20/2017 12:23:47,review,1,"review, planning, editing, sourcing, writing",2,21,12,5,1,6,0,0,0
06/21/2017 21:56:48,d8e25a290ea51352bf9100a99c475f6d,5,5,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,planning,0,23,11,5,1,5,0,0,0
06/21/2017 21:56:43,d8e25a290ea51352bf9100a99c475f6d,5,5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,1,planning,1,23,12,5,1,6,0,0,0
06/21/2017 21:54:04,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Accepted Job,594aead5ef88150028311172,06/21/2017 17:53:25,sourcing,16,"sourcing, writing",0,22,12,5,1,6,0,0,0
06/21/2017 21:54:00,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Assigned Job,594aead5ef88150028311172,06/21/2017 17:53:25,sourcing,16,"sourcing, writing",1,22,14,5,1,7,0,1,0
06/21/2017 21:51:41,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594ae6fa4f06e20035d9233d,06/21/2017 17:36:58,review,1,"review, planning, editing, sourcing, writing",1,21,12,5,1,6,0,0,0
06/21/2017 21:51:40,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594ae6fa4f06e20035d9233d,06/21/2017 17:36:58,review,1,"review, planning, editing, sourcing, writing",2,21,13,6,1,6,0,0,0
06/21/2017 21:50:31,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,59480d57e759070028da6467,06/19/2017 13:43:51,review,1,"review, planning, editing, sourcing, writing",1,21,13,6,1,6,0,0,0
06/21/2017 21:50:30,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,59480d57e759070028da6467,06/19/2017 13:43:51,review,1,"review, planning, editing, sourcing, writing",2,21,14,7,1,6,0,0,0
06/21/2017 21:45:49,f7f7591403c6c431053920223069550a,5,5,Declined Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,7,planning,2,23,14,7,1,6,0,0,0
06/21/2017 21:45:14,f7f7591403c6c431053920223069550a,5,5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,6,planning,3,22,14,7,1,6,0,0,0
06/21/2017 21:45:14,f7f7591403c6c431053920223069550a,5,5,Declined Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,6,planning,3,22,14,7,1,6,0,0,0
06/21/2017 21:44:39,f7f7591403c6c431053920223069550a,5,5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,planning,6,planning,2,22,14,7,1,6,0,0,0
06/21/2017 21:35:02,dddcdea13df8232803957a5d9c847aae,4.31,4.31,Accepted Job,5949e376f03c130028baa724,06/20/2017 23:09:42,writing,1,"sourcing, writing",0,21,7,6,1,0,0,0,0
06/21/2017 21:34:59,dddcdea13df8232803957a5d9c847aae,4.31,4.31,Assigned Job,5949e376f03c130028baa724,06/20/2017 23:09:42,writing,1,"sourcing, writing",1,21,8,6,1,0,0,0,1
06/21/2017 21:34:05,8258591d197a3936de0f7ee021ab9e0e,0,0,Accepted Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,sourcing,1,sourcing,0,20,8,6,1,0,0,0,1
06/21/2017 21:33:52,8258591d197a3936de0f7ee021ab9e0e,0,0,Assigned Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,sourcing,1,sourcing,2,20,10,6,1,1,0,1,1
06/21/2017 21:33:52,dddcdea13df8232803957a5d9c847aae,4.31,4.31,Declined Job,5949e376f03c130028baa724,06/20/2017 23:09:42,writing,2,"sourcing, writing",2,20,10,6,1,1,0,1,1
06/21/2017 21:33:20,482e9b14d8d59b748320f89074362746,4.55,4.55,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",1,20,8,6,1,0,0,0,1
06/21/2017 21:33:17,482e9b14d8d59b748320f89074362746,4.55,4.55,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",2,20,9,6,1,0,0,0,2
06/21/2017 21:33:17,dddcdea13df8232803957a5d9c847aae,4.31,4.31,Assigned Job,5949e376f03c130028baa724,06/20/2017 23:09:42,writing,2,"sourcing, writing",2,20,9,6,1,0,0,0,2
06/21/2017 21:33:17,dddcdea13df8232803957a5d9c847aae,4.31,4.31,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,2,"sourcing, writing",2,20,9,6,1,0,0,0,2
06/21/2017 21:32:42,dddcdea13df8232803957a5d9c847aae,4.31,4.31,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",1,20,9,6,1,0,0,0,2
06/21/2017 21:27:19,d8e25a290ea51352bf9100a99c475f6d,5,5,Accepted Job,59480d57e759070028da6467,06/19/2017 13:43:51,review,2,review,1,22,6,5,1,0,0,0,0
06/21/2017 21:26:52,d8e25a290ea51352bf9100a99c475f6d,5,5,Assigned Job,59480d57e759070028da6467,06/19/2017 13:43:51,review,2,review,2,22,7,6,1,0,0,0,0
06/21/2017 21:26:52,d8e25a290ea51352bf9100a99c475f6d,5,5,Declined Job,59480d57e759070028da6467,06/19/2017 13:43:51,review,2,review,2,22,7,6,1,0,0,0,0
06/21/2017 21:26:19,b599bfb42906772db81ac90137fc1916,0,0,Accepted Job,59485c262e71030033104e3c,06/19/2017 19:20:06,sourcing,1,sourcing,2,21,6,5,1,0,0,0,0
06/21/2017 21:26:19,482e9b14d8d59b748320f89074362746,4.55,4.55,Accepted Job,5949e376f03c130028baa724,06/20/2017 23:09:42,writing,1,"sourcing, writing",3,21,7,5,1,0,0,1,0
06/21/2017 21:26:17,d8e25a290ea51352bf9100a99c475f6d,5,5,Assigned Job,59480d57e759070028da6467,06/19/2017 13:43:51,review,1,review,4,21,8,5,1,0,0,1,1
06/21/2017 21:26:17,482e9b14d8d59b748320f89074362746,4.55,4.55,Assigned Job,5949e376f03c130028baa724,06/20/2017 23:09:42,writing,1,"sourcing, writing",4,21,8,5,1,0,0,1,1
06/21/2017 21:26:17,b599bfb42906772db81ac90137fc1916,0,0,Assigned Job,59485c262e71030033104e3c,06/19/2017 19:20:06,sourcing,1,sourcing,4,21,8,5,1,0,0,1,1
06/21/2017 21:25:09,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,5949462dd9ae5200633f9640,06/20/2017 11:58:37,review,1,review,1,21,7,5,1,0,0,0,1
06/21/2017 21:25:06,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,5949462dd9ae5200633f9640,06/20/2017 11:58:37,review,1,review,2,21,8,6,1,0,0,0,1
06/21/2017 21:24:44,206de922289a1f9f5ee250fc71308628,3.17,3.17,Accepted Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,,1,20,8,6,1,0,0,0,1
06/21/2017 21:24:38,206de922289a1f9f5ee250fc71308628,3.17,3.17,Accepted Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,writing,1,20,8,6,1,0,0,0,1
06/21/2017 21:24:31,206de922289a1f9f5ee250fc71308628,3.17,3.17,Assigned Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,writing,2,20,9,6,1,0,0,0,2
06/21/2017 21:21:39,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",1,22,8,5,1,0,0,0,2
06/21/2017 21:21:36,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",2,22,9,5,1,0,0,0,3
06/21/2017 21:21:06,39012c98c8fb80752d2bbcc3dc285230,4.75,4.75,Accepted Job,5949462dd9ae5200633f9640,06/20/2017 11:58:37,review,1,"review, editing, sourcing, writing",2,20,9,5,1,0,0,0,3
06/21/2017 21:21:04,d74c4a7423dd3ee0a78de5481c364823,4.65,4.65,Accepted Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,sourcing,1,"editing, sourcing",3,20,10,6,1,0,0,0,3
06/21/2017 21:21:01,39012c98c8fb80752d2bbcc3dc285230,4.75,4.75,Assigned Job,5949462dd9ae5200633f9640,06/20/2017 11:58:37,review,1,"review, editing, sourcing, writing",4,20,12,6,1,1,0,1,3
06/21/2017 21:21:01,d74c4a7423dd3ee0a78de5481c364823,4.65,4.65,Assigned Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,sourcing,1,"editing, sourcing",4,20,12,6,1,1,0,1,3
06/21/2017 21:20:09,98de7e62209a07eee6ec8dc984911042,0,0,Accepted Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,sourcing,3,sourcing,2,21,9,6,1,0,0,0,2
06/21/2017 21:19:51,98de7e62209a07eee6ec8dc984911042,0,0,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,sourcing,2,sourcing,3,21,10,6,1,0,0,1,2
06/21/2017 21:19:16,8258591d197a3936de0f7ee021ab9e0e,0,0,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,sourcing,3,sourcing,5,21,10,6,1,0,0,1,2
06/21/2017 21:19:16,5238b0785b5576f5ffe665136df9244f,0,0,Declined Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,sourcing,6,sourcing,5,21,10,6,1,0,0,1,2
06/21/2017 21:18:41,5238b0785b5576f5ffe665136df9244f,0,0,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,sourcing,6,sourcing,5,21,10,6,1,0,0,1,2
06/21/2017 21:18:41,5238b0785b5576f5ffe665136df9244f,0,0,Declined Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,sourcing,6,sourcing,5,21,10,6,1,0,0,1,2
06/21/2017 21:18:10,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,59486e7af5874900429ce273,06/19/2017 20:38:18,review,1,review,4,19,10,6,1,0,0,1,2
06/21/2017 21:18:06,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,59486e7af5874900429ce273,06/19/2017 20:38:18,review,1,review,6,19,11,7,1,0,0,1,2
06/21/2017 21:18:06,5238b0785b5576f5ffe665136df9244f,0,0,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,sourcing,5,sourcing,6,19,11,7,1,0,0,1,2
06/21/2017 21:14:03,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,source review,1,review,2,20,8,7,0,0,0,0,1
06/21/2017 21:14:01,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,source review,1,review,3,20,9,8,0,0,0,0,1
06/21/2017 21:13:28,0e9802516f8a79dd0d45211dd4ee74af,4.4,4.4,Accepted Job,594ae6944f06e20035d92325,06/21/2017 17:35:16,sourcing,2,"editing, sourcing, writing",2,19,9,8,0,0,0,0,1
06/21/2017 21:13:26,0e9802516f8a79dd0d45211dd4ee74af,4.4,4.4,Assigned Job,594ae6944f06e20035d92325,06/21/2017 17:35:16,sourcing,2,"editing, sourcing, writing",3,19,10,8,0,0,0,1,1
06/21/2017 21:12:51,c9401f82fdedf3cd080a03bafe3447c7,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,2,writing,3,20,9,8,0,0,0,0,1
06/21/2017 21:12:16,c9401f82fdedf3cd080a03bafe3447c7,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,2,writing,3,20,9,8,0,0,0,0,1
06/21/2017 21:12:16,c9401f82fdedf3cd080a03bafe3447c7,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,2,writing,3,20,9,8,0,0,0,0,1
06/21/2017 21:11:47,39012c98c8fb80752d2bbcc3dc285230,4.75,4.75,Accepted Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,source review,1,"review, editing, sourcing, writing",2,19,9,8,0,0,0,0,1
06/21/2017 21:11:41,39012c98c8fb80752d2bbcc3dc285230,4.75,4.75,Assigned Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,source review,1,"review, editing, sourcing, writing",4,19,10,9,0,0,0,0,1
06/21/2017 21:11:41,c9401f82fdedf3cd080a03bafe3447c7,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,writing,4,19,10,9,0,0,0,0,1
06/21/2017 21:09:21,c9401f82fdedf3cd080a03bafe3447c7,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,2,writing,3,20,9,8,0,0,0,0,1
06/21/2017 21:08:46,c9401f82fdedf3cd080a03bafe3447c7,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,writing,3,20,9,8,0,0,0,0,1
06/21/2017 21:08:46,c9401f82fdedf3cd080a03bafe3447c7,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,writing,3,20,9,8,0,0,0,0,1
06/21/2017 21:08:11,c9401f82fdedf3cd080a03bafe3447c7,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,writing,2,20,9,8,0,0,0,0,1
06/21/2017 21:07:13,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Accepted Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,writing,1,"editing, sourcing, writing",1,20,8,8,0,0,0,0,0
06/21/2017 21:07:05,ef7e6e9fd91d89f2e31b26b9feaec787,0,0,Accepted Job,594af29d3f82d10028f03bb2,06/21/2017 18:26:37,sourcing,5,sourcing,2,18,9,8,0,0,0,0,1
06/21/2017 21:07:02,0e9802516f8a79dd0d45211dd4ee74af,4.4,4.4,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"editing, sourcing, writing",3,18,10,8,0,0,0,1,1
06/21/2017 21:07:01,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,writing,1,"editing, sourcing, writing",4,18,11,8,0,0,0,1,2
06/21/2017 21:07:01,0e9802516f8a79dd0d45211dd4ee74af,4.4,4.4,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"editing, sourcing, writing",4,18,11,8,0,0,0,1,2
06/21/2017 21:07:01,ef7e6e9fd91d89f2e31b26b9feaec787,0,0,Assigned Job,594af29d3f82d10028f03bb2,06/21/2017 18:26:37,sourcing,5,sourcing,4,18,11,8,0,0,0,1,2
06/21/2017 21:01:48,c9401f82fdedf3cd080a03bafe3447c7,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,47,writing,1,20,10,8,0,0,0,0,2
06/21/2017 21:01:16,c9401f82fdedf3cd080a03bafe3447c7,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,46,writing,1,20,10,8,0,0,0,0,2
06/21/2017 21:01:16,c9401f82fdedf3cd080a03bafe3447c7,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,46,writing,1,20,10,8,0,0,0,0,2
06/21/2017 21:00:50,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,594ae6944f06e20035d92325,06/21/2017 17:35:16,source review,1,review,2,19,10,8,0,0,0,0,2
06/21/2017 21:00:41,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594ae6944f06e20035d92325,06/21/2017 17:35:16,source review,1,review,3,19,11,9,0,0,0,0,2
06/21/2017 21:00:41,c9401f82fdedf3cd080a03bafe3447c7,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,46,writing,3,19,11,9,0,0,0,0,2
06/21/2017 20:54:53,0e9802516f8a79dd0d45211dd4ee74af,4.4,4.4,Accepted Job,594af29d3f82d10028f03bb2,06/21/2017 18:26:37,sourcing,2,"editing, sourcing, writing",2,19,9,8,0,0,0,0,1
06/21/2017 20:54:51,0e9802516f8a79dd0d45211dd4ee74af,4.4,4.4,Assigned Job,594af29d3f82d10028f03bb2,06/21/2017 18:26:37,sourcing,2,"editing, sourcing, writing",3,19,10,8,0,0,0,1,1
06/21/2017 20:52:37,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,source review,1,review,2,19,9,8,0,0,0,0,1
06/21/2017 20:52:31,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,source review,1,review,3,19,10,9,0,0,0,0,1
06/21/2017 20:38:30,8258591d197a3936de0f7ee021ab9e0e,0,0,Declined Job,594b06bf6cdeef002881af7b,06/21/2017 19:52:31,sourcing,3,sourcing,2,20,10,9,0,0,0,1,0
06/21/2017 20:37:55,8258591d197a3936de0f7ee021ab9e0e,0,0,Assigned Job,594b06bf6cdeef002881af7b,06/21/2017 19:52:31,sourcing,2,sourcing,2,19,10,9,0,0,0,1,0
06/21/2017 20:37:55,8258591d197a3936de0f7ee021ab9e0e,0,0,Declined Job,594b06bf6cdeef002881af7b,06/21/2017 19:52:31,sourcing,2,sourcing,2,19,10,9,0,0,0,1,0
06/21/2017 20:37:20,8258591d197a3936de0f7ee021ab9e0e,0,0,Assigned Job,594b06bf6cdeef002881af7b,06/21/2017 19:52:31,sourcing,1,sourcing,2,19,10,9,0,0,0,1,0
